"","Units","scenario","region","sector","year","value","value_baseline","diff"
"247","1975$/GJ","FULL_FDBK","Europe_Eastern","BioenergyCrop",2060,2.38327,2.35556,1.17636570497036
"248","1975$/GJ","FULL_FDBK","Europe_Eastern","BioenergyCrop",2065,2.58425,2.50976,2.96801287772536
"249","1975$/GJ","FULL_FDBK","Europe_Eastern","BioenergyCrop",2070,2.60814,2.61763,-0.362541688473925
"250","1975$/GJ","FULL_FDBK","Europe_Eastern","BioenergyCrop",2075,2.83544,2.77521,2.17028621257491
"251","1975$/GJ","FULL_FDBK","Europe_Eastern","BioenergyCrop",2080,3.0322,3.02255,0.319266844220945
"252","1975$/GJ","FULL_FDBK","Europe_Eastern","BioenergyCrop",2085,3.42006,3.34657,2.19597976435574
"253","1975$/GJ","FULL_FDBK","Europe_Eastern","BioenergyCrop",2090,3.70486,3.65032,1.49411558438713
"254","1975$/GJ","FULL_FDBK","Europe_Eastern","BioenergyCrop",2095,3.96503,3.85937,2.73775253474012
"255","1975$/GJ","FULL_FDBK","Europe_Eastern","BioenergyCrop",2100,3.9965,4.042,-1.12568035625927
"256","1975$/GJ","FULL_FDBK","Europe_Non_EU","BioenergyCrop",2020,1.31792,1.31792,0
"257","1975$/GJ","FULL_FDBK","Europe_Non_EU","BioenergyCrop",2025,1.08739,1.11247,-2.2544428164355
"258","1975$/GJ","FULL_FDBK","Europe_Non_EU","BioenergyCrop",2030,1.07309,1.11871,-4.07791116553888
"259","1975$/GJ","FULL_FDBK","Europe_Non_EU","BioenergyCrop",2035,1.15242,1.15832,-0.509358381103669
"260","1975$/GJ","FULL_FDBK","Europe_Non_EU","BioenergyCrop",2040,1.27995,1.29589,-1.23004267337506
"261","1975$/GJ","FULL_FDBK","Europe_Non_EU","BioenergyCrop",2045,1.44935,1.46123,-0.813013693942782
"262","1975$/GJ","FULL_FDBK","Europe_Non_EU","BioenergyCrop",2050,1.75908,1.72336,2.07269520007427
"263","1975$/GJ","FULL_FDBK","Europe_Non_EU","BioenergyCrop",2055,1.99372,2.04257,-2.39159490250028
"264","1975$/GJ","FULL_FDBK","Europe_Non_EU","BioenergyCrop",2060,2.16217,2.22664,-2.89539395681386
"265","1975$/GJ","FULL_FDBK","Europe_Non_EU","BioenergyCrop",2065,2.37711,2.37184,0.222190366972472
"266","1975$/GJ","FULL_FDBK","Europe_Non_EU","BioenergyCrop",2070,2.49623,2.47289,0.943834946156123
"267","1975$/GJ","FULL_FDBK","Europe_Non_EU","BioenergyCrop",2075,2.58563,2.61903,-1.27528130643787
"268","1975$/GJ","FULL_FDBK","Europe_Non_EU","BioenergyCrop",2080,2.78445,2.84884,-2.26021819407197
"269","1975$/GJ","FULL_FDBK","Europe_Non_EU","BioenergyCrop",2085,3.15479,3.15009,0.149202086289603
"270","1975$/GJ","FULL_FDBK","Europe_Non_EU","BioenergyCrop",2090,3.44828,3.43262,0.456211290501133
"271","1975$/GJ","FULL_FDBK","Europe_Non_EU","BioenergyCrop",2095,3.6395,3.62616,0.367882277671143
"272","1975$/GJ","FULL_FDBK","Europe_Non_EU","BioenergyCrop",2100,3.78437,3.79335,-0.236730067091099
"273","1975$/GJ","FULL_FDBK","European Free Trade Association","BioenergyCrop",2020,2.82421,2.82421,0
"274","1975$/GJ","FULL_FDBK","European Free Trade Association","BioenergyCrop",2025,0.559755,0.574647,-2.59150400158706
"275","1975$/GJ","FULL_FDBK","European Free Trade Association","BioenergyCrop",2030,0.571159,0.590718,-3.31105535974864
"276","1975$/GJ","FULL_FDBK","European Free Trade Association","BioenergyCrop",2035,0.598456,0.624598,-4.18541205703509
"277","1975$/GJ","FULL_FDBK","European Free Trade Association","BioenergyCrop",2040,0.70542,0.723834,-2.54395344788998
"278","1975$/GJ","FULL_FDBK","European Free Trade Association","BioenergyCrop",2045,0.81015,0.843389,-3.9411232539196
"279","1975$/GJ","FULL_FDBK","European Free Trade Association","BioenergyCrop",2050,0.98244,1.01924,-3.61053333856598
"280","1975$/GJ","FULL_FDBK","European Free Trade Association","BioenergyCrop",2055,1.20764,1.23052,-1.85937652374606
"281","1975$/GJ","FULL_FDBK","European Free Trade Association","BioenergyCrop",2060,1.30731,1.35107,-3.238914341966
"282","1975$/GJ","FULL_FDBK","European Free Trade Association","BioenergyCrop",2065,1.39679,1.44579,-3.38915056820146
"283","1975$/GJ","FULL_FDBK","European Free Trade Association","BioenergyCrop",2070,1.46351,1.51467,-3.37763341189829
"284","1975$/GJ","FULL_FDBK","European Free Trade Association","BioenergyCrop",2075,1.56824,1.61652,-2.98666270754459
"285","1975$/GJ","FULL_FDBK","European Free Trade Association","BioenergyCrop",2080,1.75779,1.77865,-1.17279959519861
"286","1975$/GJ","FULL_FDBK","European Free Trade Association","BioenergyCrop",2085,1.97361,1.9922,-0.933139243047881
"287","1975$/GJ","FULL_FDBK","European Free Trade Association","BioenergyCrop",2090,2.15118,2.1943,-1.96509137310304
"288","1975$/GJ","FULL_FDBK","European Free Trade Association","BioenergyCrop",2095,2.2944,2.33288,-1.649463324303
"289","1975$/GJ","FULL_FDBK","European Free Trade Association","BioenergyCrop",2100,2.41645,2.44872,-1.31783135679047
"290","1975$/GJ","FULL_FDBK","India","BioenergyCrop",2020,1.3132,1.3132,0
"291","1975$/GJ","FULL_FDBK","India","BioenergyCrop",2025,1.33605,1.34785,-0.875468338464965
"292","1975$/GJ","FULL_FDBK","India","BioenergyCrop",2030,1.37614,1.41103,-2.47266181441926
"293","1975$/GJ","FULL_FDBK","India","BioenergyCrop",2035,1.44603,1.47668,-2.07560202616681
"294","1975$/GJ","FULL_FDBK","India","BioenergyCrop",2040,1.61917,1.66691,-2.86398185864863
"295","1975$/GJ","FULL_FDBK","India","BioenergyCrop",2045,1.78945,1.90868,-6.24672548567596
"296","1975$/GJ","FULL_FDBK","India","BioenergyCrop",2050,2.21694,2.23026,-0.597239783702339
"297","1975$/GJ","FULL_FDBK","India","BioenergyCrop",2055,2.55423,2.62179,-2.57686542400421
"298","1975$/GJ","FULL_FDBK","India","BioenergyCrop",2060,2.7613,2.83508,-2.60239569959226
"299","1975$/GJ","FULL_FDBK","India","BioenergyCrop",2065,2.8948,2.99557,-3.36396745861388
"300","1975$/GJ","FULL_FDBK","India","BioenergyCrop",2070,3.0029,3.11514,-3.60304833811642
"301","1975$/GJ","FULL_FDBK","India","BioenergyCrop",2075,3.2089,3.28705,-2.37751175065788
"302","1975$/GJ","FULL_FDBK","India","BioenergyCrop",2080,3.42693,3.55003,-3.46757633034087
"303","1975$/GJ","FULL_FDBK","India","BioenergyCrop",2085,3.805,3.88112,-1.96128952467329
"304","1975$/GJ","FULL_FDBK","India","BioenergyCrop",2090,4.06304,4.17819,-2.75597806705774
"305","1975$/GJ","FULL_FDBK","India","BioenergyCrop",2095,4.31957,4.36968,-1.14676589590085
"306","1975$/GJ","FULL_FDBK","India","BioenergyCrop",2100,4.38256,4.53051,-3.2656367605413
"307","1975$/GJ","FULL_FDBK","Indonesia","BioenergyCrop",2020,1.0425,1.0425,0
"308","1975$/GJ","FULL_FDBK","Indonesia","BioenergyCrop",2025,1.02206,1.03204,-0.96701678229527
"309","1975$/GJ","FULL_FDBK","Indonesia","BioenergyCrop",2030,1.08876,1.1015,-1.15660463004993
"310","1975$/GJ","FULL_FDBK","Indonesia","BioenergyCrop",2035,1.14494,1.16683,-1.87602307105576
"311","1975$/GJ","FULL_FDBK","Indonesia","BioenergyCrop",2040,1.25736,1.2702,-1.0108644307983
"312","1975$/GJ","FULL_FDBK","Indonesia","BioenergyCrop",2045,1.36652,1.3872,-1.49077277970012
"313","1975$/GJ","FULL_FDBK","Indonesia","BioenergyCrop",2050,1.59088,1.5836,0.459712048497106
"314","1975$/GJ","FULL_FDBK","Indonesia","BioenergyCrop",2055,1.84993,1.86648,-0.886695812438378
"315","1975$/GJ","FULL_FDBK","Indonesia","BioenergyCrop",2060,1.99966,2.02535,-1.26842274174834
"316","1975$/GJ","FULL_FDBK","Indonesia","BioenergyCrop",2065,2.12635,2.14959,-1.08113640275587
"317","1975$/GJ","FULL_FDBK","Indonesia","BioenergyCrop",2070,2.2152,2.23901,-1.0634164206502
"318","1975$/GJ","FULL_FDBK","Indonesia","BioenergyCrop",2075,2.33551,2.36842,-1.38953395090397
"319","1975$/GJ","FULL_FDBK","Indonesia","BioenergyCrop",2080,2.54466,2.5703,-0.997548924250092
"320","1975$/GJ","FULL_FDBK","Indonesia","BioenergyCrop",2085,2.7999,2.83333,-1.1798837410397
"321","1975$/GJ","FULL_FDBK","Indonesia","BioenergyCrop",2090,3.04466,3.07696,-1.04973740315117
"322","1975$/GJ","FULL_FDBK","Indonesia","BioenergyCrop",2095,3.21696,3.24083,-0.73653971359189
"323","1975$/GJ","FULL_FDBK","Indonesia","BioenergyCrop",2100,3.33728,3.38185,-1.31791770776351
"324","1975$/GJ","FULL_FDBK","Japan","BioenergyCrop",2020,2.21655,2.21655,0
"325","1975$/GJ","FULL_FDBK","Japan","BioenergyCrop",2025,1.05418,1.06519,-1.03361841549397
"326","1975$/GJ","FULL_FDBK","Japan","BioenergyCrop",2030,0.995126,1.006,-1.08091451292247
"327","1975$/GJ","FULL_FDBK","Japan","BioenergyCrop",2035,0.99021,1.0006,-1.0383769738157
"328","1975$/GJ","FULL_FDBK","Japan","BioenergyCrop",2040,1.08247,1.08384,-0.126402421021541
"329","1975$/GJ","FULL_FDBK","Japan","BioenergyCrop",2045,1.25347,1.25777,-0.34187490558687
"330","1975$/GJ","FULL_FDBK","Japan","BioenergyCrop",2050,1.5243,1.48338,2.75856489908183
"331","1975$/GJ","FULL_FDBK","Japan","BioenergyCrop",2055,1.76331,1.75241,0.622000559229855
"332","1975$/GJ","FULL_FDBK","Japan","BioenergyCrop",2060,1.91296,1.88612,1.42302716688228
"333","1975$/GJ","FULL_FDBK","Japan","BioenergyCrop",2065,2.00326,1.98597,0.870607310281627
"334","1975$/GJ","FULL_FDBK","Japan","BioenergyCrop",2070,2.05493,2.04849,0.314377907629522
"335","1975$/GJ","FULL_FDBK","Japan","BioenergyCrop",2075,2.16898,2.16241,0.303827673752894
"336","1975$/GJ","FULL_FDBK","Japan","BioenergyCrop",2080,2.37111,2.36929,0.0768162614116437
"337","1975$/GJ","FULL_FDBK","Japan","BioenergyCrop",2085,2.67481,2.65278,0.830449566115547
"338","1975$/GJ","FULL_FDBK","Japan","BioenergyCrop",2090,2.92598,2.9206,0.184208724234752
"339","1975$/GJ","FULL_FDBK","Japan","BioenergyCrop",2095,3.10923,3.09886,0.334639189895639
"340","1975$/GJ","FULL_FDBK","Japan","BioenergyCrop",2100,3.23094,3.24444,-0.416096460406112
"341","1975$/GJ","FULL_FDBK","Mexico","BioenergyCrop",2020,1.20465,1.20465,0
"342","1975$/GJ","FULL_FDBK","Mexico","BioenergyCrop",2025,1.02336,1.03413,-1.04145513620144
"343","1975$/GJ","FULL_FDBK","Mexico","BioenergyCrop",2030,1.04025,1.06143,-1.99542127130383
"344","1975$/GJ","FULL_FDBK","Mexico","BioenergyCrop",2035,1.08147,1.10533,-2.15863135896067
"345","1975$/GJ","FULL_FDBK","Mexico","BioenergyCrop",2040,1.20281,1.22824,-2.07044225884193
"346","1975$/GJ","FULL_FDBK","Mexico","BioenergyCrop",2045,1.33342,1.36761,-2.49998171993477
"347","1975$/GJ","FULL_FDBK","Mexico","BioenergyCrop",2050,1.58378,1.58553,-0.110373187514594
"348","1975$/GJ","FULL_FDBK","Mexico","BioenergyCrop",2055,1.8326,1.86253,-1.60695398194928
"349","1975$/GJ","FULL_FDBK","Mexico","BioenergyCrop",2060,1.98563,2.00892,-1.1593293909165
"350","1975$/GJ","FULL_FDBK","Mexico","BioenergyCrop",2065,2.07453,2.12031,-2.15911824214382
"351","1975$/GJ","FULL_FDBK","Mexico","BioenergyCrop",2070,2.20757,2.20853,-0.0434678270161633
"352","1975$/GJ","FULL_FDBK","Mexico","BioenergyCrop",2075,2.30447,2.33893,-1.47332327175247
"353","1975$/GJ","FULL_FDBK","Mexico","BioenergyCrop",2080,2.53852,2.5495,-0.430672680917827
"354","1975$/GJ","FULL_FDBK","Mexico","BioenergyCrop",2085,2.79525,2.83203,-1.29871505598459
"355","1975$/GJ","FULL_FDBK","Mexico","BioenergyCrop",2090,3.06412,3.10251,-1.23738521390745
"356","1975$/GJ","FULL_FDBK","Mexico","BioenergyCrop",2095,3.2804,3.29788,-0.530037478622629
"357","1975$/GJ","FULL_FDBK","Mexico","BioenergyCrop",2100,3.43297,3.47209,-1.12669890469429
"358","1975$/GJ","FULL_FDBK","Middle East","BioenergyCrop",2020,1.24017,1.24017,0
"359","1975$/GJ","FULL_FDBK","Middle East","BioenergyCrop",2025,1.23682,1.25879,-1.74532686150987
"360","1975$/GJ","FULL_FDBK","Middle East","BioenergyCrop",2030,1.32493,1.35005,-1.86067182696937
"361","1975$/GJ","FULL_FDBK","Middle East","BioenergyCrop",2035,1.40013,1.44989,-3.4319844953755
"362","1975$/GJ","FULL_FDBK","Middle East","BioenergyCrop",2040,1.60419,1.6666,-3.7447497899916
"363","1975$/GJ","FULL_FDBK","Middle East","BioenergyCrop",2045,1.8732,1.90172,-1.49969501293566
"364","1975$/GJ","FULL_FDBK","Middle East","BioenergyCrop",2050,2.14514,2.18909,-2.00768355800813
"365","1975$/GJ","FULL_FDBK","Middle East","BioenergyCrop",2055,2.4927,2.56711,-2.89859024350339
"366","1975$/GJ","FULL_FDBK","Middle East","BioenergyCrop",2060,2.65987,2.77433,-4.12568079500275
"367","1975$/GJ","FULL_FDBK","Middle East","BioenergyCrop",2065,2.81035,2.93394,-4.21242424862131
"368","1975$/GJ","FULL_FDBK","Middle East","BioenergyCrop",2070,2.9845,3.04822,-2.090400299191
"369","1975$/GJ","FULL_FDBK","Middle East","BioenergyCrop",2075,3.09096,3.23025,-4.31205015091711
"370","1975$/GJ","FULL_FDBK","Middle East","BioenergyCrop",2080,3.43337,3.53898,-2.98419318560715
"371","1975$/GJ","FULL_FDBK","Middle East","BioenergyCrop",2085,3.9069,3.96354,-1.42902556805281
"372","1975$/GJ","FULL_FDBK","Middle East","BioenergyCrop",2090,4.25822,4.38348,-2.85754697181235
"373","1975$/GJ","FULL_FDBK","Middle East","BioenergyCrop",2095,4.5412,4.70298,-3.43994658705757
"374","1975$/GJ","FULL_FDBK","Middle East","BioenergyCrop",2100,4.74368,4.99297,-4.99281990478612
"375","1975$/GJ","FULL_FDBK","Pakistan","BioenergyCrop",2020,1.24876,1.24876,0
"376","1975$/GJ","FULL_FDBK","Pakistan","BioenergyCrop",2025,1.21998,1.24241,-1.80536215902962
"377","1975$/GJ","FULL_FDBK","Pakistan","BioenergyCrop",2030,1.26107,1.29689,-2.76199215045225
"378","1975$/GJ","FULL_FDBK","Pakistan","BioenergyCrop",2035,1.34615,1.3604,-1.04748603351956
"379","1975$/GJ","FULL_FDBK","Pakistan","BioenergyCrop",2040,1.4931,1.49555,-0.16381933068101
"380","1975$/GJ","FULL_FDBK","Pakistan","BioenergyCrop",2045,1.73428,1.73888,-0.264538093485458
"381","1975$/GJ","FULL_FDBK","Pakistan","BioenergyCrop",2050,2.07379,2.05962,0.687990988628971
"382","1975$/GJ","FULL_FDBK","Pakistan","BioenergyCrop",2055,2.38729,2.46035,-2.96949620988883
"383","1975$/GJ","FULL_FDBK","Pakistan","BioenergyCrop",2060,2.63594,2.70236,-2.45785165558993
"384","1975$/GJ","FULL_FDBK","Pakistan","BioenergyCrop",2065,2.86652,2.8917,-0.870768060310551
"385","1975$/GJ","FULL_FDBK","Pakistan","BioenergyCrop",2070,3.1199,3.04848,2.34280690704875
"386","1975$/GJ","FULL_FDBK","Pakistan","BioenergyCrop",2075,3.31472,3.25473,1.84316364183819
"387","1975$/GJ","FULL_FDBK","Pakistan","BioenergyCrop",2080,3.61758,3.54561,2.02983407650587
"388","1975$/GJ","FULL_FDBK","Pakistan","BioenergyCrop",2085,4.08394,3.90862,4.48547057529256
"389","1975$/GJ","FULL_FDBK","Pakistan","BioenergyCrop",2090,4.29209,4.24355,1.14385361313052
"390","1975$/GJ","FULL_FDBK","Pakistan","BioenergyCrop",2095,4.5996,4.46816,2.94170307240563
"391","1975$/GJ","FULL_FDBK","Pakistan","BioenergyCrop",2100,4.69989,4.65562,0.950893758511219
"392","1975$/GJ","FULL_FDBK","Russia","BioenergyCrop",2020,1.27852,1.27852,0
"393","1975$/GJ","FULL_FDBK","Russia","BioenergyCrop",2025,0.926852,0.930834,-0.42778841340132
"394","1975$/GJ","FULL_FDBK","Russia","BioenergyCrop",2030,0.960518,0.968985,-0.873800936031002
"395","1975$/GJ","FULL_FDBK","Russia","BioenergyCrop",2035,1.00463,1.02231,-1.72941671313008
"396","1975$/GJ","FULL_FDBK","Russia","BioenergyCrop",2040,1.15277,1.16567,-1.1066596892774
"397","1975$/GJ","FULL_FDBK","Russia","BioenergyCrop",2045,1.29934,1.33355,-2.56533313336583
"398","1975$/GJ","FULL_FDBK","Russia","BioenergyCrop",2050,1.60576,1.57889,1.70182849976884
"399","1975$/GJ","FULL_FDBK","Russia","BioenergyCrop",2055,1.87732,1.87752,-0.0106523499083886
"400","1975$/GJ","FULL_FDBK","Russia","BioenergyCrop",2060,2.04098,2.04982,-0.431257378696675
"401","1975$/GJ","FULL_FDBK","Russia","BioenergyCrop",2065,2.17744,2.18511,-0.351012077195201
"402","1975$/GJ","FULL_FDBK","Russia","BioenergyCrop",2070,2.25148,2.2793,-1.22055016891152
"403","1975$/GJ","FULL_FDBK","Russia","BioenergyCrop",2075,2.41564,2.41829,-0.109581563832296
"404","1975$/GJ","FULL_FDBK","Russia","BioenergyCrop",2080,2.6377,2.63958,-0.0712234522158783
"405","1975$/GJ","FULL_FDBK","Russia","BioenergyCrop",2085,2.94387,2.93296,0.371979160984124
"406","1975$/GJ","FULL_FDBK","Russia","BioenergyCrop",2090,3.21852,3.21162,0.214844844657833
"407","1975$/GJ","FULL_FDBK","Russia","BioenergyCrop",2095,3.4253,3.40732,0.527687449373704
"408","1975$/GJ","FULL_FDBK","Russia","BioenergyCrop",2100,3.55939,3.58091,-0.600964559287996
"409","1975$/GJ","FULL_FDBK","South Africa","BioenergyCrop",2020,1.46587,1.46587,0
"410","1975$/GJ","FULL_FDBK","South Africa","BioenergyCrop",2025,1.37056,1.37796,-0.5370257482075
"411","1975$/GJ","FULL_FDBK","South Africa","BioenergyCrop",2030,1.40617,1.41361,-0.526312066270054
"412","1975$/GJ","FULL_FDBK","South Africa","BioenergyCrop",2035,1.4864,1.48072,0.383597168944831
"413","1975$/GJ","FULL_FDBK","South Africa","BioenergyCrop",2040,1.64607,1.68128,-2.09423772363914
"414","1975$/GJ","FULL_FDBK","South Africa","BioenergyCrop",2045,1.86962,1.9142,-2.32891024971267
"415","1975$/GJ","FULL_FDBK","South Africa","BioenergyCrop",2050,2.26449,2.23152,1.47746827274681
"416","1975$/GJ","FULL_FDBK","South Africa","BioenergyCrop",2055,2.57781,2.62013,-1.61518703270449
"417","1975$/GJ","FULL_FDBK","South Africa","BioenergyCrop",2060,2.78609,2.83584,-1.75433028661701
"418","1975$/GJ","FULL_FDBK","South Africa","BioenergyCrop",2065,2.95864,3.00012,-1.38261136221218
"419","1975$/GJ","FULL_FDBK","South Africa","BioenergyCrop",2070,3.15856,3.11289,1.467125404367
"420","1975$/GJ","FULL_FDBK","South Africa","BioenergyCrop",2075,3.25928,3.28086,-0.65775436928123
"421","1975$/GJ","FULL_FDBK","South Africa","BioenergyCrop",2080,3.45395,3.54767,-2.64173387039945
"422","1975$/GJ","FULL_FDBK","South Africa","BioenergyCrop",2085,3.832,3.89256,-1.55578847853341
"423","1975$/GJ","FULL_FDBK","South Africa","BioenergyCrop",2090,4.15087,4.20415,-1.26731919650821
"424","1975$/GJ","FULL_FDBK","South Africa","BioenergyCrop",2095,4.33796,4.40734,-1.57419214310672
"425","1975$/GJ","FULL_FDBK","South Africa","BioenergyCrop",2100,4.59926,4.58091,0.400575431519062
"426","1975$/GJ","FULL_FDBK","South America_Northern","BioenergyCrop",2020,1.23468,1.23468,0
"427","1975$/GJ","FULL_FDBK","South America_Northern","BioenergyCrop",2025,1.14479,1.13784,0.610806440272799
"428","1975$/GJ","FULL_FDBK","South America_Northern","BioenergyCrop",2030,1.17248,1.17036,0.181140845551787
"429","1975$/GJ","FULL_FDBK","South America_Northern","BioenergyCrop",2035,1.21666,1.21658,0.00657581087968568
"430","1975$/GJ","FULL_FDBK","South America_Northern","BioenergyCrop",2040,1.33545,1.3444,-0.665724486759894
"431","1975$/GJ","FULL_FDBK","South America_Northern","BioenergyCrop",2045,1.4874,1.49438,-0.467083338909781
"432","1975$/GJ","FULL_FDBK","South America_Northern","BioenergyCrop",2050,1.77806,1.74366,1.97286168174988
"433","1975$/GJ","FULL_FDBK","South America_Northern","BioenergyCrop",2055,2.07083,2.04275,1.3746175498715
"434","1975$/GJ","FULL_FDBK","South America_Northern","BioenergyCrop",2060,2.22836,2.2016,1.21547965116279
"435","1975$/GJ","FULL_FDBK","South America_Northern","BioenergyCrop",2065,2.33575,2.3214,0.618161454294816
"436","1975$/GJ","FULL_FDBK","South America_Northern","BioenergyCrop",2070,2.41799,2.41338,0.191018405721436
"437","1975$/GJ","FULL_FDBK","South America_Northern","BioenergyCrop",2075,2.62241,2.56127,2.38709702608471
"438","1975$/GJ","FULL_FDBK","South America_Northern","BioenergyCrop",2080,2.81803,2.80778,0.365057091367545
"439","1975$/GJ","FULL_FDBK","South America_Northern","BioenergyCrop",2085,3.16798,3.14508,0.728121383239851
"440","1975$/GJ","FULL_FDBK","South America_Northern","BioenergyCrop",2090,3.52862,3.47778,1.46185210105297
"441","1975$/GJ","FULL_FDBK","South America_Northern","BioenergyCrop",2095,3.72239,3.7254,-0.0807966929725715
"442","1975$/GJ","FULL_FDBK","South America_Northern","BioenergyCrop",2100,4.00544,3.94964,1.4127869881812
"443","1975$/GJ","FULL_FDBK","South America_Southern","BioenergyCrop",2020,1.37954,1.37954,0
"444","1975$/GJ","FULL_FDBK","South America_Southern","BioenergyCrop",2025,1.28474,1.28999,-0.406979899068983
"445","1975$/GJ","FULL_FDBK","South America_Southern","BioenergyCrop",2030,1.27593,1.28936,-1.0416020351182
"446","1975$/GJ","FULL_FDBK","South America_Southern","BioenergyCrop",2035,1.29066,1.31453,-1.81585813941105
"447","1975$/GJ","FULL_FDBK","South America_Southern","BioenergyCrop",2040,1.4069,1.42804,-1.48035069045685
"448","1975$/GJ","FULL_FDBK","South America_Southern","BioenergyCrop",2045,1.55634,1.58949,-2.08557461827379
"449","1975$/GJ","FULL_FDBK","South America_Southern","BioenergyCrop",2050,1.869,1.84935,1.06253548544083
"450","1975$/GJ","FULL_FDBK","South America_Southern","BioenergyCrop",2055,2.16286,2.17102,-0.375860194747177
"451","1975$/GJ","FULL_FDBK","South America_Southern","BioenergyCrop",2060,2.33371,2.34822,-0.617914846138778
"452","1975$/GJ","FULL_FDBK","South America_Southern","BioenergyCrop",2065,2.44131,2.4855,-1.77791188895594
"453","1975$/GJ","FULL_FDBK","South America_Southern","BioenergyCrop",2070,2.57902,2.58375,-0.183067247218204
"454","1975$/GJ","FULL_FDBK","South America_Southern","BioenergyCrop",2075,2.71362,2.73382,-0.738892831276382
"455","1975$/GJ","FULL_FDBK","South America_Southern","BioenergyCrop",2080,2.96812,2.9754,-0.24467298514486
"456","1975$/GJ","FULL_FDBK","South America_Southern","BioenergyCrop",2085,3.26035,3.29882,-1.16617457151346
"457","1975$/GJ","FULL_FDBK","South America_Southern","BioenergyCrop",2090,3.61626,3.60931,0.192557580257729
"458","1975$/GJ","FULL_FDBK","South America_Southern","BioenergyCrop",2095,3.80521,3.8301,-0.649852484269331
"459","1975$/GJ","FULL_FDBK","South America_Southern","BioenergyCrop",2100,4.02878,4.02641,0.0588613678189748
"460","1975$/GJ","FULL_FDBK","South Asia","BioenergyCrop",2020,1.10275,1.10275,0
"461","1975$/GJ","FULL_FDBK","South Asia","BioenergyCrop",2025,1.12393,1.1373,-1.17559131275828
"462","1975$/GJ","FULL_FDBK","South Asia","BioenergyCrop",2030,1.20681,1.22028,-1.10384501917593
